Men,Women,VotingAgeCitizen,IncomePerCap,Poverty,Professional,Service,Unemployment,Hispanic,White,Black,Asian,Native,Pacific,Income,Employed
544,624,1020,73474,8.0,52.8,2.0,4.6,0.9,95.5,0.0,0.0,0.5,0.6,73516,250
1111,966,1721,13323,50.3,34.4,31.9,9.4,12.0,44.2,30.5,6.7,1.7,0.0,20036,958
1461,1694,2484,35426,16.9,57.0,14.6,2.5,6.8,63.0,19.1,6.0,0.3,0.0,53450,1833
3204,2413,2218,15080,20.0,11.5,14.8,14.3,78.2,15.2,1.4,3.8,0.0,0.0,49000,2084
2259,2605,3709,19632,16.3,20.4,22.9,8.4,3.6,91.6,2.7,0.4,0.0,0.0,38265,1955
750,1092,1529,18618,28.0,22.9,21.0,6.4,0.0,3.3,96.7,0.0,0.0,0.0,27813,528
1150,1485,2007,22068,27.5,28.0,23.8,8.1,1.9,52.0,45.7,0.0,0.2,0.0,35770,1140
2951,3774,5934,31645,13.2,51.0,18.9,5.4,3.4,79.1,10.5,4.7,0.0,0.1,96048,3121
2305,2845,4181,32488,14.8,46.6,22.5,3.9,7.0,78.2,6.7,7.1,0.0,0.0,62339,2733
1755,1720,2625,26221,16.9,29.6,15.6,4.5,0.3,98.0,0.3,0.3,0.8,0.0,48750,1865
2124,2199,3235,37271,2.2,42.5,17.0,5.7,11.6,82.0,2.8,2.4,0.7,0.0,89932,2377
1925,2425,3074,39788,9.8,68.5,8.1,4.0,5.7,72.1,3.9,17.5,0.1,0.0,46937,1743
2311,2409,3644,19194,34.5,33.6,18.6,6.3,1.4,97.2,0.3,0.4,0.1,0.0,27156,1703
2481,2152,3268,36017,12.5,37.9,17.7,2.2,3.8,81.5,3.0,9.6,0.1,0.0,74583,2982
2018,2132,2124,13703,18.8,6.0,23.1,11.7,92.3,1.4,0.0,6.3,0.0,0.0,37687,1730
3186,3026,3610,20104,14.8,25.1,17.1,5.8,42.5,51.7,0.5,0.6,3.1,0.0,51778,2720
2986,3207,4437,26553,13.5,29.2,21.7,6.7,88.9,9.9,0.8,0.0,0.2,0.0,57944,3006
2073,2116,3089,61770,3.9,54.3,11.5,4.1,5.1,92.1,0.0,1.0,0.0,0.0,139214,2061
1275,1610,2106,16220,46.7,12.7,21.7,23.9,0.6,14.0,84.7,0.0,0.0,0.7,22422,877
935,976,1449,23410,20.2,29.9,22.9,7.1,3.5,87.0,6.0,0.0,0.1,0.0,44315,936
1548,2086,2533,33919,8.7,45.8,14.0,6.3,3.8,77.4,8.6,7.3,0.0,0.0,74071,1784
1625,1980,1609,19337,17.6,15.8,19.9,3.2,81.7,14.3,0.8,2.6,0.0,0.0,65068,1740
1390,1246,1696,24453,14.8,13.3,19.2,2.7,12.6,73.9,9.6,0.0,1.8,0.0,40573,1586
2061,2317,3257,47027,10.1,53.5,9.1,4.8,15.2,27.6,1.7,52.4,0.0,0.0,118833,2023
1461,1443,2598,99001,3.8,65.2,5.6,9.4,3.2,89.9,2.5,3.7,0.2,0.0,141750,772
2829,2684,3943,37998,10.0,30.7,16.3,4.4,18.0,60.5,1.7,1.4,15.7,0.0,80595,2889
1339,1420,2278,51831,5.8,47.6,19.7,9.6,5.1,85.0,1.2,3.1,3.0,0.0,72206,1039
2705,2711,2634,17301,7.9,15.1,23.3,10.4,72.6,12.2,1.6,11.0,0.0,0.0,58281,2376
3679,3718,5395,38355,19.7,63.8,20.7,3.9,13.2,65.0,1.3,12.9,0.0,0.0,82500,3436
959,1019,1489,22359,28.5,22.7,24.2,10.4,16.3,62.1,10.2,0.2,0.0,0.0,32569,908
371,424,649,17907,13.6,7.3,17.3,7.7,0.0,0.3,98.5,0.0,0.0,0.0,41894,313
1811,1658,2681,26375,12.9,32.9,16.3,2.0,3.7,94.2,0.9,0.3,0.3,0.0,46750,1613
615,624,986,29167,12.9,30.2,23.4,2.7,5.2,70.1,21.3,0.0,0.0,0.0,58281,675
1976,2841,3440,21202,23.5,27.4,26.4,7.8,15.8,2.2,79.4,1.9,0.0,0.0,27416,2221
4329,4026,5593,28743,15.2,33.8,19.6,3.8,25.2,52.6,2.5,12.3,0.2,0.0,61901,5025
2599,3174,4465,29855,11.5,43.3,17.2,5.7,6.3,75.4,15.6,2.6,0.0,0.0,50813,2800
2033,1994,3232,28641,20.4,36.0,12.6,10.7,6.7,36.4,50.5,3.6,0.0,0.0,46037,2335
2211,2382,3585,23067,15.1,28.0,15.3,3.3,48.3,47.4,0.6,0.0,2.6,0.0,40000,1858
2638,2734,3918,36991,11.1,39.2,16.1,8.9,21.7,42.4,17.0,15.6,0.0,0.8,96122,3391
1957,1824,2948,29087,15.5,23.7,15.9,6.4,0.6,85.5,12.2,0.4,0.0,0.0,65190,1766
4344,3969,6348,20225,17.2,24.4,26.2,10.9,8.5,68.9,20.1,0.3,0.2,0.0,41207,3358
1643,1970,2922,28606,15.9,49.2,18.9,6.2,6.0,77.8,3.8,7.7,0.0,0.0,60781,2141
1917,2605,3323,25570,19.0,39.5,14.0,10.9,13.5,84.0,0.4,1.7,0.0,0.0,40938,1761
2101,1592,2551,35189,8.8,43.6,18.4,8.3,25.3,56.6,5.1,8.3,0.6,0.0,73590,1834
1781,1681,2670,31313,3.4,35.1,17.1,8.8,7.1,83.9,8.2,0.0,0.0,0.0,59741,1822
1105,1239,1784,19653,19.5,24.4,19.7,4.3,69.8,26.5,1.2,0.0,0.4,0.0,28276,848
2534,2473,3504,24805,26.3,32.2,26.0,3.6,13.1,60.4,20.8,2.9,0.0,0.2,49978,2601
2014,2166,3220,48180,5.8,59.9,6.5,4.0,3.0,74.9,11.9,5.5,1.5,0.0,105197,2452
2688,2848,4390,42442,8.5,64.2,7.4,5.3,3.9,87.7,3.2,4.3,0.0,0.0,95855,2817
968,939,1529,32182,10.6,30.6,20.7,6.6,0.8,94.3,3.6,0.0,0.0,0.0,66071,854
2593,2355,2769,38761,6.6,48.1,12.9,4.4,17.9,21.3,3.6,52.0,0.4,0.3,97292,2364
2058,1956,3262,30456,9.5,38.7,14.7,7.2,3.3,94.4,0.0,0.3,0.2,0.0,58125,1836
7914,9904,8971,20161,13.7,31.9,17.2,4.7,39.7,2.7,53.0,2.4,0.0,0.0,64605,8336
3350,3827,5288,32473,8.1,26.6,22.5,17.1,11.2,34.2,32.6,15.6,0.0,0.0,62250,3569
2027,2125,2512,17906,31.5,18.8,30.1,15.0,31.8,38.3,12.8,7.8,0.3,2.1,34007,1550
1007,1059,1600,29046,12.4,44.8,15.7,13.7,2.5,5.9,84.2,0.0,0.0,0.0,72566,822
3261,3412,5039,34535,8.5,43.4,19.7,6.2,6.4,86.8,5.5,0.0,0.6,0.0,63166,2419
3402,3043,4374,46789,4.1,57.3,12.5,4.6,2.5,88.4,1.0,7.4,0.0,0.0,145096,3298
1648,1581,2223,60157,4.4,69.3,5.9,4.1,7.2,75.6,0.8,14.0,0.0,0.0,155400,1640
2539,2755,3134,19207,34.5,29.2,22.8,9.1,24.0,55.9,16.9,0.6,0.4,0.0,31096,2197
1778,2029,2959,38078,3.9,42.9,11.4,3.7,2.8,87.5,2.2,2.5,0.2,0.8,75536,1848
1731,1833,2736,42475,1.9,49.5,9.8,3.6,5.2,81.1,1.2,11.3,0.0,0.0,83690,1997
2236,2147,3465,23373,15.1,32.0,20.8,2.9,0.0,96.2,0.5,1.3,0.1,0.0,42390,2061
1650,1999,2646,32034,15.1,62.2,16.4,4.1,10.2,71.2,12.0,3.3,0.3,0.0,64279,2051
1432,1000,1709,20072,6.1,53.5,16.1,9.5,18.1,52.5,17.4,4.7,1.9,0.0,36372,564
2254,2383,3796,25041,14.6,30.2,17.3,2.4,3.5,91.5,1.2,3.1,0.0,0.0,41181,2480
3385,3950,4970,24659,6.7,34.0,13.3,9.1,39.8,31.1,24.4,3.2,0.4,0.0,63770,3922
1592,1394,2066,15416,40.8,63.1,7.5,5.4,45.5,38.8,0.1,6.8,2.3,0.0,37361,1180
1646,1703,2636,28935,10.3,35.5,10.7,4.8,0.2,97.6,0.6,1.0,0.0,0.0,52781,1480
1548,1553,2605,22947,19.6,30.6,12.5,5.6,0.5,91.8,3.5,0.0,0.0,0.0,38421,1426
954,980,1743,29335,12.1,23.5,17.0,6.4,3.7,96.2,0.1,0.0,0.0,0.0,43571,617
1520,2017,2277,38218,6.8,57.6,11.8,4.6,8.1,40.5,34.9,15.2,0.0,0.0,59987,2101
5417,5688,7568,27913,8.3,45.0,13.8,4.1,30.8,46.0,9.9,9.9,0.4,0.0,66051,5903
1804,2040,2995,27754,30.4,22.3,31.0,17.3,13.6,71.2,8.8,0.5,0.0,0.0,30050,1422
2608,3028,4023,59173,2.9,53.4,11.9,3.6,1.9,89.1,0.8,7.8,0.0,0.0,152273,2917
1092,1182,1099,12493,28.9,10.1,19.5,10.8,49.3,26.9,23.1,0.0,0.7,0.0,36808,910
1787,1565,2532,29205,17.4,40.1,9.4,4.2,2.3,69.3,24.9,0.5,0.8,0.0,56400,1605
2894,2648,4164,24920,16.0,22.1,19.1,5.9,0.6,95.1,0.9,0.5,0.0,0.0,50542,2350
978,1250,1143,15504,47.3,21.8,22.5,3.8,43.5,0.8,52.8,0.9,0.0,0.0,31811,918
1284,1285,1930,43770,3.5,54.0,9.4,5.2,5.9,81.8,2.9,2.5,2.1,0.0,95391,1376
2250,2297,3408,44101,6.0,35.9,19.5,3.7,3.6,90.8,2.9,2.2,0.2,0.0,69028,2523
1645,2222,2886,24688,13.5,28.4,22.1,3.2,6.6,50.0,26.3,3.3,0.9,0.0,50724,2179
2464,2526,3545,31920,18.6,37.1,20.3,4.1,4.2,47.4,1.9,11.1,21.0,1.9,73425,2261
1512,1478,1791,21484,23.7,27.8,13.5,3.8,53.7,24.5,6.4,12.9,0.0,1.1,51500,1330
2513,2233,3726,33020,4.9,36.8,11.7,5.2,1.2,97.7,0.3,0.0,0.0,0.0,71667,2261
2827,3263,4859,28615,11.1,37.2,10.4,5.1,11.6,58.9,23.0,1.9,0.0,1.7,52939,3800
3111,3044,2716,20727,22.6,13.0,34.6,2.5,61.2,20.3,18.1,0.2,0.0,0.0,35804,3058
2158,2521,3114,29745,13.2,44.0,24.3,6.0,44.6,41.9,8.3,1.2,0.0,0.0,47208,3070
1631,1746,2938,59218,7.3,63.1,12.5,3.2,8.6,79.2,1.3,5.0,0.0,0.0,78388,1779
1468,1529,2190,36056,7.1,46.4,9.5,5.4,0.0,91.6,3.0,1.5,1.3,0.0,73821,1539
1086,1034,1562,72002,10.2,43.9,13.4,7.2,34.2,60.8,0.2,3.0,0.0,0.0,89750,938
2783,3043,4528,48298,4.0,58.7,9.1,2.2,30.2,44.4,0.1,23.8,0.0,0.3,120347,3013
1295,1452,2074,29192,9.0,39.0,14.7,2.5,2.0,96.0,0.0,0.0,1.5,0.2,56367,1296
2901,3233,4729,33818,4.9,38.6,12.3,5.6,0.3,98.4,0.7,0.4,0.0,0.0,63963,3011
2920,3025,3085,17713,17.6,25.2,18.3,9.2,87.4,7.3,3.5,1.5,0.0,0.0,36174,2786
1632,1544,2121,22482,21.7,30.5,28.6,14.7,36.1,52.2,3.9,3.0,2.7,0.0,50505,1297
3654,3682,5427,32191,3.7,38.3,11.8,2.8,3.6,89.8,0.6,2.2,0.0,0.0,66572,3695
1740,1770,1931,21359,13.1,23.8,37.2,9.4,43.4,11.5,40.7,4.3,0.0,0.0,43011,1773
1888,1528,1252,18731,18.3,11.7,34.6,6.9,51.3,9.6,16.1,19.7,0.0,0.0,44375,1731
3912,4295,5805,42945,5.6,38.0,10.1,2.3,6.4,85.2,4.1,2.3,0.0,0.0,103015,4421
4069,3236,2716,16588,31.5,16.7,17.0,5.8,62.1,6.0,22.7,6.8,1.3,0.0,36172,3972
1238,1068,1562,19400,26.8,17.8,21.3,3.8,76.1,15.0,4.0,1.6,0.2,0.0,30500,999
1941,1889,2638,17623,30.3,32.9,27.0,13.1,5.0,3.2,6.2,0.5,80.9,0.0,34118,1405
1682,2352,2888,19107,18.4,21.9,13.8,4.9,5.2,61.4,30.6,1.5,0.0,0.3,36348,1962
3875,3710,4602,29081,7.6,30.1,35.5,4.6,18.3,29.2,14.9,33.9,0.0,0.4,73347,4275
2352,2792,3942,48907,7.6,53.3,10.8,3.9,0.7,96.9,0.8,1.0,0.0,0.0,70576,2471
1097,1137,1564,34312,9.6,37.9,12.0,5.0,6.9,25.0,0.8,1.4,54.6,0.0,76389,1128
1534,2077,2428,19405,35.7,25.7,27.5,18.2,0.8,5.2,94.0,0.0,0.0,0.0,25982,1090
1970,2073,3016,36528,9.7,37.1,12.9,2.8,8.3,74.2,16.6,0.8,0.0,0.0,80938,2453
2325,2490,3389,32861,8.8,39.2,20.7,9.3,14.2,59.6,8.3,13.0,0.0,1.2,71886,2458
957,902,1460,23875,14.4,24.9,16.3,11.2,0.0,87.4,3.1,0.0,1.0,0.0,49219,884
1789,1635,2633,26593,9.7,29.7,14.7,3.7,10.7,85.4,3.4,0.4,0.0,0.2,59211,1733
901,825,1361,27027,11.0,28.7,30.8,7.7,3.5,20.9,0.0,0.8,0.0,46.3,66161,894
2172,2081,2996,29444,15.2,38.7,25.2,6.0,18.7,41.8,19.4,11.5,0.7,0.2,62090,2413
1870,2406,2972,32474,13.5,42.1,23.1,10.9,5.4,34.8,28.8,27.3,0.6,0.0,67292,2177
3673,4238,6235,54353,4.8,67.2,7.9,3.2,1.4,79.3,4.3,13.7,0.0,0.0,102212,3413
3296,3469,4596,27570,12.7,43.9,21.3,7.7,31.5,28.5,12.1,26.1,0.0,0.8,60421,3431
1361,1817,2822,33707,17.1,32.2,23.1,8.1,8.8,90.5,0.0,0.0,0.3,0.0,45987,1123
794,822,1240,21352,19.9,19.0,21.8,6.0,0.4,95.5,2.7,0.0,0.0,0.0,34792,809
1860,1764,3068,60293,21.6,68.1,14.4,8.4,7.4,41.8,40.5,5.5,0.0,0.4,83750,2308
1562,2072,2578,26554,28.2,49.8,14.4,8.6,2.3,39.4,58.0,0.0,0.0,0.0,46713,1540
1384,1125,2098,35514,1.8,23.2,17.7,5.4,0.5,99.5,0.0,0.0,0.0,0.0,79306,1236
3023,3098,3223,15419,22.8,14.8,20.8,15.4,87.1,10.9,0.7,0.8,0.2,0.0,45313,2209
1868,1794,3070,10390,48.9,38.8,15.6,23.2,98.0,0.7,1.3,0.0,0.0,0.0,18081,866
964,1032,1580,20683,42.4,28.7,32.3,4.9,0.3,83.6,15.1,0.3,0.0,0.0,20938,734
1175,1238,1822,25800,9.1,24.5,15.4,3.5,3.1,94.3,0.9,0.5,0.5,0.0,57431,993
2787,2696,4039,51259,0.7,56.0,7.7,3.6,9.7,82.7,0.1,7.6,0.0,0.0,121576,2779
2319,2269,2554,17494,21.6,34.3,13.0,4.3,13.1,55.4,5.9,22.5,0.0,0.0,41250,1744
2687,2729,4329,30791,7.9,36.1,17.0,1.8,3.2,93.6,1.0,0.6,0.3,0.0,59132,2726
2384,2481,3413,25219,14.3,24.8,20.4,4.9,3.7,94.5,0.1,0.2,0.3,0.0,46525,1947
3909,3934,6014,41668,4.4,40.8,11.6,10.4,15.2,75.7,7.7,0.9,0.0,0.0,80534,3661
2455,2467,3166,46258,0.0,57.5,11.9,1.0,3.3,87.8,2.3,3.8,0.0,0.0,113542,2659
3269,3670,4450,33134,8.5,36.0,18.1,3.8,26.5,19.5,33.1,11.7,0.0,0.0,95938,3890
1883,2049,3128,34296,8.3,43.3,12.8,4.4,3.4,84.7,2.2,2.8,1.4,0.0,53182,2195
2479,3227,4599,27156,14.3,35.5,14.0,5.7,0.6,97.2,0.7,0.4,0.0,0.0,53110,2716
2179,2002,2820,26096,11.8,35.3,12.6,6.4,42.3,17.3,1.7,33.7,0.6,0.0,102560,1907
2954,2783,3606,20529,14.8,22.0,15.6,6.7,22.0,43.1,23.0,5.9,0.0,4.1,35931,3201
1094,1268,1861,18381,20.2,15.2,25.3,6.7,4.7,65.2,28.2,0.0,0.4,0.0,32759,958
2021,2646,3592,27789,7.7,35.9,18.5,5.8,3.4,85.9,7.0,0.4,0.0,0.0,50217,2540
1940,1759,2978,30295,7.4,33.8,18.6,1.8,1.6,97.4,0.5,0.0,0.0,0.0,64286,1840
3337,3417,4467,29075,8.2,39.5,11.9,8.4,31.4,43.4,9.9,8.8,0.1,0.0,84321,3155
1375,1637,2298,66997,1.7,58.4,11.9,2.8,8.5,87.6,0.1,3.0,0.4,0.0,133125,1334
1336,1421,1587,21395,34.8,26.9,40.6,6.1,65.6,5.3,22.9,1.3,0.0,0.0,29794,1266
707,853,1029,25803,29.4,34.0,36.4,2.5,0.8,44.7,40.6,6.0,0.2,0.0,54125,753
1040,893,1093,30981,26.7,32.4,11.3,6.6,55.1,34.9,6.0,3.5,0.0,0.0,56941,849
2830,2994,4033,17659,30.8,11.0,43.4,6.9,40.6,37.2,12.6,6.6,0.0,0.4,43534,2849
1543,1323,2097,19386,24.0,27.9,10.4,7.9,1.6,95.6,0.0,0.5,0.0,0.0,37647,1009
3968,3215,4034,19984,34.9,32.0,23.4,6.9,85.6,13.4,0.0,1.0,0.0,0.0,41579,3054
1029,1223,1717,30259,10.6,28.1,14.6,5.9,9.7,62.1,22.8,2.6,0.0,0.0,51375,840
1072,1127,1581,46293,1.2,53.2,16.0,1.1,5.6,91.0,1.9,1.3,0.0,0.0,115417,1204
2993,3523,4995,28173,15.1,35.8,24.0,10.2,2.5,22.5,71.9,0.3,0.8,0.0,50119,2986
3343,3713,5799,43888,5.8,43.2,13.6,4.9,5.3,71.2,10.2,7.7,1.4,0.0,52664,3774
1276,1696,2364,49690,18.5,60.2,12.8,2.6,27.0,51.1,8.0,12.0,0.0,0.0,53333,1935
1787,2278,2841,30420,7.0,46.5,21.5,13.1,4.7,3.5,88.8,2.3,0.0,0.0,55156,1777
1739,1618,2789,22459,21.5,25.6,24.1,5.6,17.9,75.8,1.5,1.3,0.0,0.0,29306,1272
1201,1039,1989,21961,36.4,26.4,31.5,9.8,0.0,97.9,2.1,0.0,0.0,0.0,31807,1299
1278,1718,2497,22811,14.8,29.7,27.8,9.5,3.8,11.4,81.1,0.0,0.0,0.0,41042,1473
2159,2205,3397,32331,15.7,30.3,28.4,5.9,21.3,52.9,3.2,2.1,15.9,0.0,60971,2317
2823,3487,4156,26343,15.1,18.7,22.0,7.1,11.0,2.9,83.7,1.4,0.0,0.0,63185,3503
1049,1242,1505,32570,11.6,35.8,22.6,5.9,7.0,9.4,78.9,1.8,0.0,0.0,103750,1104
2597,2482,4036,26149,11.4,26.6,13.8,11.7,9.0,84.0,0.1,0.9,0.1,0.0,54535,2021
674,642,974,35557,4.6,38.0,10.6,1.7,3.4,95.4,0.1,0.0,1.1,0.0,73365,640
1099,879,1589,39660,10.6,36.8,22.0,8.3,10.5,72.2,0.0,5.6,0.0,1.7,61048,1021
1483,1601,2565,35809,5.4,53.7,9.5,6.5,0.5,81.4,13.0,1.4,0.0,0.0,54630,1340
2209,2206,3162,18036,31.2,21.4,20.9,11.2,0.0,99.3,0.2,0.0,0.0,0.0,35906,1343
1552,1593,2451,24592,12.9,23.1,16.2,3.2,4.2,64.3,25.7,2.1,0.0,0.0,44931,1447
2147,2414,3978,50786,6.1,55.4,8.4,10.1,12.0,21.2,54.5,5.0,0.9,0.0,73087,2252
1737,2350,3281,31103,27.0,31.8,16.0,4.3,0.2,97.1,1.3,0.0,0.0,0.0,32583,1547
2382,2848,4020,128800,0.7,68.9,7.8,2.7,2.0,91.8,1.5,3.5,0.0,0.0,198500,2592
1658,1723,2797,25936,7.0,28.2,27.8,8.6,0.9,98.8,0.1,0.1,0.0,0.0,51025,1665
1976,1889,3049,26163,13.9,24.1,13.5,7.6,1.2,96.5,1.2,0.1,0.0,0.0,49513,1851
1640,1841,2759,37283,3.6,45.1,15.8,5.2,0.0,99.4,0.6,0.0,0.0,0.0,71324,1804
483,629,858,36527,4.8,53.9,11.9,0.0,4.0,87.9,4.9,0.0,0.6,0.0,78696,595
1753,1726,2818,19423,18.9,22.8,22.1,9.7,0.0,97.6,1.8,0.5,0.0,0.0,35417,1300
2384,2289,4067,19109,29.1,25.5,42.1,5.7,12.0,83.3,0.5,1.2,0.9,0.0,33042,1665
957,1243,1602,20446,34.6,34.1,14.3,8.6,34.1,62.9,0.0,0.0,0.0,0.0,29669,789
2961,3169,4475,41401,3.2,37.5,16.2,1.6,7.1,89.2,0.0,0.3,2.2,0.1,109831,3377
1521,2029,2762,30661,36.1,25.1,29.4,9.0,13.5,76.3,0.8,3.7,0.6,0.1,33189,1468
5017,6592,7295,27611,5.0,48.0,18.6,1.8,37.7,56.9,2.9,1.1,0.0,0.0,76601,5271
6807,7329,8364,23182,12.7,26.0,21.7,4.6,40.9,17.7,33.3,5.8,0.1,0.0,58745,6760
1499,1748,2339,41199,1.4,44.3,11.2,3.5,10.7,84.8,0.0,0.8,0.0,0.0,102462,1916
3148,378,3115,9185,5.8,22.7,8.7,0.0,34.6,28.9,20.8,2.0,0.4,1.1,96250,300
2462,2327,3153,54247,3.0,60.1,11.6,2.3,14.5,67.8,0.3,12.5,0.0,0.0,145511,2328
2351,2681,4092,36059,8.8,37.5,13.8,1.0,2.5,95.0,0.2,0.5,0.4,0.0,52045,2984
4005,4033,6053,42105,4.8,48.6,23.6,5.9,6.6,76.1,2.9,2.8,4.4,0.0,85000,4411
2065,1618,586,12525,40.3,5.2,40.3,2.6,84.3,1.5,12.9,1.3,0.0,0.0,24703,1933
2028,2089,3093,28647,9.5,35.4,15.2,1.7,1.1,96.2,0.4,0.0,0.2,0.0,60461,2121
5042,5259,6843,27847,10.8,29.2,27.9,5.5,8.9,50.5,20.1,19.3,0.0,0.0,63938,5772
2275,2469,3853,29848,14.2,39.3,16.2,1.9,1.2,97.2,0.0,0.2,0.2,0.0,48044,1546
1673,1690,1722,16597,21.4,17.6,17.2,6.6,67.7,22.2,9.8,0.0,0.1,0.0,42063,1497
1404,1419,2012,33987,1.8,36.5,12.1,1.0,3.5,91.3,3.8,0.2,0.1,0.0,87793,1636
2936,2686,4031,23712,17.3,26.0,20.1,6.2,7.0,83.4,2.8,3.3,3.2,0.0,44731,3017
1695,456,1999,8984,18.1,23.2,34.5,7.1,2.1,61.5,35.1,0.4,0.0,0.0,34750,354
2925,2659,1901,22275,17.8,25.9,19.9,6.5,65.5,12.9,18.1,2.1,0.7,0.0,58929,2773
2685,2677,3760,25125,7.1,29.1,18.3,9.1,30.5,56.9,0.8,6.7,0.0,0.1,61042,2683
1804,1593,2649,25550,17.8,29.0,13.1,0.6,10.2,54.6,33.4,0.0,0.4,0.3,43458,1591
1329,1287,2033,18686,17.7,26.3,22.4,18.3,12.7,0.9,86.4,0.0,0.0,0.0,40890,1051
3163,3177,5347,42231,3.1,43.6,15.1,5.9,10.4,74.9,5.1,7.8,0.1,0.1,80809,3492
2706,2510,3963,43310,4.3,42.5,14.9,5.6,5.8,84.1,1.8,7.7,0.0,0.0,87514,2664
1527,1765,2239,27018,19.9,42.5,14.5,0.4,3.2,54.0,29.4,5.2,0.0,0.0,58375,1957
633,638,984,14517,34.4,11.7,36.9,20.4,2.4,15.2,77.8,0.0,0.3,0.0,19668,409
2378,2052,3620,39903,9.2,39.8,16.1,7.6,8.1,76.1,10.7,3.9,0.9,0.0,72222,2571
2279,2379,3501,24694,21.4,37.9,18.6,4.3,3.5,85.2,3.3,2.1,2.6,0.0,45102,2181
4964,3481,6309,25999,14.3,41.7,17.7,3.2,3.4,77.6,13.3,2.0,0.1,0.1,48571,4660
2900,2738,4333,25014,8.3,23.9,20.1,2.0,4.9,92.8,1.0,0.0,0.0,0.0,44504,3510
2951,2863,4317,38717,6.2,49.3,18.2,4.6,11.1,65.6,11.6,9.2,0.0,0.0,80833,3032
1522,1331,2242,20724,21.8,41.4,7.6,5.6,0.7,95.3,0.0,0.7,0.0,0.0,36675,938
3730,3927,4169,17924,30.1,19.1,28.4,7.8,45.7,51.8,0.0,1.1,0.6,0.0,37740,2912
1195,1496,1517,12920,55.0,25.3,17.6,8.5,0.7,2.5,95.3,0.0,0.0,0.0,24282,774
4174,3852,5849,24306,14.3,26.5,21.0,6.5,4.3,69.7,22.3,0.6,0.7,0.2,47672,3846
1577,1445,2258,18359,18.4,24.5,16.4,7.9,8.3,70.0,20.7,0.0,0.0,0.0,43000,1233
1681,1921,2741,34330,6.4,32.9,25.1,6.6,11.0,81.3,2.1,2.6,0.0,0.0,66438,2122
3382,3564,5237,28799,14.1,26.0,14.4,8.2,18.0,70.4,8.0,0.0,0.0,0.0,63903,3235
3155,2680,4279,11695,45.0,29.0,26.7,4.9,99.3,0.7,0.0,0.0,0.0,0.0,18089,2145
1330,1367,2164,29489,9.0,35.3,15.0,7.4,9.5,54.1,26.4,3.7,1.4,0.0,52458,1083
1704,2120,2648,54580,8.8,73.5,7.5,2.9,4.7,69.4,10.8,12.6,0.0,0.0,82989,1874
3948,2959,5318,31839,14.3,32.9,27.9,5.2,7.3,86.3,0.5,3.6,0.0,1.5,66926,4375
2910,3160,4465,23228,13.8,31.1,21.3,6.8,2.7,81.3,9.5,0.4,0.7,0.0,52152,2720
2486,2508,3902,32195,4.6,52.0,18.0,3.5,2.7,93.8,0.6,0.8,0.0,0.0,77786,3111
1471,1582,2333,31190,13.4,30.7,24.2,4.2,10.7,66.6,15.7,2.5,2.3,0.0,59331,1666
1260,1605,2178,22647,25.5,28.8,22.7,4.1,48.0,48.9,0.5,0.6,0.5,0.0,39725,1136
1738,1637,3013,6853,56.1,33.7,4.5,41.5,100.0,0.0,0.0,0.0,0.0,0.0,9073,578
784,894,1252,25390,7.4,23.5,20.0,7.7,2.3,96.7,0.0,0.1,0.5,0.0,58813,795
3961,3452,4803,24439,10.8,20.4,23.5,4.1,37.0,58.4,2.2,0.2,0.8,0.0,64583,3713
5004,5554,6311,50261,5.8,59.2,14.3,6.4,9.7,56.9,8.2,21.0,1.2,0.0,120227,5228
1427,1457,2294,33629,11.3,29.1,20.4,5.3,2.0,94.8,0.2,0.0,1.0,0.0,54500,1366
2020,1945,2981,27953,6.3,33.8,13.7,1.9,2.3,97.2,0.0,0.2,0.0,0.0,55167,2070
947,1199,1807,29622,17.0,52.5,17.1,2.2,0.8,96.9,1.3,0.6,0.0,0.0,44750,703
1718,2231,2418,12737,39.3,13.1,37.2,7.6,34.9,10.2,51.8,2.1,0.0,0.0,24087,2108
1736,1458,2481,25974,15.9,25.9,17.4,4.6,4.3,92.1,0.0,0.6,0.2,0.0,46118,1470
1394,1899,1867,25200,19.4,26.4,39.3,5.2,10.5,0.3,86.2,0.3,0.4,0.0,49087,1517
1396,1370,1909,17480,26.2,30.3,12.1,7.7,20.3,64.7,9.8,1.5,0.8,0.6,43417,916
1634,1619,2609,29682,14.7,32.6,13.8,11.3,5.2,72.2,12.1,9.6,0.0,0.0,71047,1670
1633,1565,2466,18840,20.1,18.6,16.9,15.2,0.0,98.1,0.0,0.1,0.0,0.0,38935,1190
2108,2168,3341,38277,5.1,38.9,16.4,4.3,6.5,91.4,0.2,1.4,0.0,0.0,77378,2366
421,423,684,64628,5.9,52.1,9.6,10.5,15.4,80.3,0.0,1.3,0.5,0.0,121154,332
1301,1560,2224,26633,2.8,36.0,21.7,7.6,2.7,95.8,0.0,0.0,0.0,0.0,55688,1154
2313,2832,3433,24308,20.2,31.8,29.6,6.1,37.4,51.3,5.1,1.9,0.2,1.7,52356,2181
1584,1527,2656,31607,8.7,33.5,23.9,2.5,1.6,95.9,0.2,0.2,0.5,0.5,49289,1313
1082,1139,1681,34629,12.3,36.6,13.4,0.8,1.5,85.5,11.7,0.0,0.0,0.0,57375,1233
3237,2953,4918,36241,17.5,57.3,14.6,5.8,7.5,79.4,2.2,8.1,0.1,0.0,59044,3309
