Men,Women,VotingAgeCitizen,IncomePerCap,Poverty,Professional,Service,Unemployment,Hispanic,White,Black,Asian,Native,Pacific,Income,Employed
868,858,1126,37034,4.9,39.0,9.1,6.8,28.1,67.6,0.0,3.1,1.0,0.0,85526,861
2820,3145,4714,31091,9.9,35.2,17.8,9.4,5.8,62.2,26.4,3.7,0.0,0.0,51683,2755
1428,1429,2165,14580,45.3,12.4,29.3,12.3,3.7,64.9,25.1,0.4,0.0,0.0,25417,1009
1578,1525,2259,30744,9.8,35.0,13.9,2.0,4.2,80.0,12.5,0.0,0.0,0.0,79335,1542
1230,1463,1996,18653,25.5,23.0,23.5,6.2,3.0,86.0,4.9,0.7,0.2,0.0,37344,1153
2637,1096,3508,8969,35.7,29.0,21.3,15.3,26.4,42.5,28.3,1.3,0.2,0.0,32143,558
1784,2065,3125,30177,7.0,43.7,14.0,12.3,11.7,41.4,44.5,0.8,0.0,0.0,49342,1777
4229,4009,2685,20889,21.4,15.8,41.3,3.8,59.6,10.2,0.6,27.6,0.0,0.0,50274,4577
2600,2520,1602,10717,19.8,4.9,14.7,6.3,90.9,0.0,9.1,0.0,0.0,0.0,43429,2246
932,562,1258,17384,27.1,35.1,23.4,8.0,9.2,83.3,2.7,0.0,2.2,0.0,19432,462
2767,3737,5072,28124,9.1,28.0,21.3,6.5,3.0,58.8,37.4,0.0,0.0,0.0,63533,3239
3149,2973,4422,16399,30.1,20.1,26.2,5.4,5.6,87.7,3.3,0.0,0.7,0.0,30724,2343
1227,1345,1976,22357,33.0,17.1,27.3,8.2,1.8,15.3,75.7,4.3,0.3,0.0,31042,1067
1999,1925,3180,32125,5.1,37.9,19.1,5.3,13.1,76.7,4.3,2.8,0.0,0.0,67722,2195
1633,2044,2837,26763,14.8,37.9,22.7,2.6,5.1,75.7,4.8,12.0,0.0,0.0,59878,2033
2791,3020,3962,27917,8.4,21.8,33.3,4.4,6.1,11.9,1.2,54.8,0.2,7.2,70546,2827
3462,3271,4456,41516,3.5,42.0,16.2,1.9,6.7,83.7,3.6,3.6,0.1,0.0,116679,4191
3637,3725,5475,47286,3.0,55.6,9.1,6.2,7.0,85.7,1.2,4.5,1.1,0.0,86296,2967
2279,2080,3506,34343,17.2,38.6,11.0,12.3,5.3,85.8,3.1,2.9,0.2,0.0,41582,1758
3854,3217,2419,10649,38.4,14.8,7.0,14.5,86.8,12.3,0.0,0.0,0.1,0.0,32048,2414
3081,3731,4753,27945,14.2,24.3,21.9,8.6,2.1,71.1,23.5,0.7,0.4,0.0,54408,3010
3291,3633,5215,26824,13.6,41.5,17.6,4.1,3.2,61.3,32.6,2.1,0.0,0.0,59516,3750
2535,2914,4082,27234,15.5,31.2,21.6,6.7,4.1,69.6,23.4,1.6,0.3,0.0,61667,2350
1159,1329,2149,39171,9.2,51.5,9.5,4.3,2.1,86.5,0.3,5.4,0.0,2.3,53657,980
3871,3716,4160,18047,25.9,20.3,17.7,5.0,43.0,8.6,45.3,2.3,0.0,0.0,41536,3124
2771,2646,3590,31868,17.2,38.1,19.0,3.5,21.4,59.6,4.3,13.5,0.4,0.0,79525,2331
1536,1345,2553,30289,8.6,33.3,19.6,4.5,0.2,97.7,0.0,0.2,1.4,0.0,47417,1104
1779,2971,3325,23303,37.7,42.7,17.4,5.3,2.7,30.9,65.5,0.2,0.0,0.0,25338,1650
2490,2459,3752,27183,5.0,28.9,16.9,4.8,2.3,90.9,5.8,0.6,0.0,0.0,68910,2574
2638,3187,4436,28114,10.0,40.2,14.7,2.6,22.8,43.9,26.0,6.1,0.0,0.0,51450,3147
2322,2421,2957,26060,11.0,31.1,25.3,3.7,40.1,25.4,5.3,26.1,0.0,0.0,54300,2778
4305,4267,6469,33422,8.8,38.5,15.6,5.2,2.4,93.6,1.2,0.5,0.0,0.0,82998,4305
2187,1975,2797,27060,10.7,33.0,28.4,4.3,25.2,63.8,6.6,2.3,0.7,0.0,43477,2507
1399,1445,2134,19700,37.2,30.7,24.2,15.4,0.9,70.1,20.4,0.0,0.0,0.0,36736,1412
1627,1526,2260,26389,10.6,28.4,19.6,9.2,17.6,59.8,13.6,3.3,0.2,0.0,49583,1639
657,845,1054,11830,45.2,22.2,19.7,18.0,0.0,0.0,99.1,0.0,0.0,0.0,18481,468
1906,1644,2886,42080,13.6,42.1,25.6,3.5,0.5,96.3,1.7,0.0,0.0,0.0,75179,1751
4293,3985,4273,17817,33.0,24.5,25.9,6.1,54.8,21.3,17.8,0.3,4.3,0.0,37635,4551
3349,3892,4372,38726,10.4,59.0,15.1,5.4,4.1,66.5,4.5,20.3,0.5,0.0,74091,3800
1214,1925,2338,16147,39.3,30.3,23.7,14.7,1.1,4.6,93.3,0.4,0.0,0.0,23548,1165
3585,3413,5004,27456,18.2,33.9,25.6,5.5,42.0,42.0,3.1,5.2,1.6,0.0,60370,2740
5870,6302,7997,45961,4.6,57.8,10.8,3.8,6.1,76.4,9.7,6.4,0.0,0.0,123347,6198
2887,2862,4518,45821,9.8,43.6,12.8,2.7,0.0,97.4,0.3,0.6,0.3,0.0,79385,3411
1533,1547,2023,71511,2.7,71.9,9.2,3.0,8.4,50.1,4.7,30.7,0.0,2.0,166319,1603
2296,2183,3361,26017,9.2,26.7,11.7,11.4,33.9,50.6,2.3,6.4,1.8,0.5,57292,1788
2799,2783,2920,16449,20.2,24.8,14.8,15.3,73.3,10.8,12.7,1.6,0.1,0.3,72409,1961
2156,2294,3541,38455,3.5,55.2,8.6,2.5,0.8,70.9,25.2,2.3,0.0,0.0,83458,2255
2949,3494,5027,37459,8.2,46.5,9.3,3.6,1.9,76.6,16.5,3.4,0.0,0.0,67796,3232
4163,4101,6190,50856,3.0,48.0,13.6,2.3,2.0,94.3,0.0,2.1,0.9,0.0,127022,4690
1630,2526,2388,14700,19.9,8.9,33.6,12.1,4.8,2.7,87.1,0.4,0.0,0.0,38667,1859
1181,1093,1110,20306,15.8,36.6,34.4,6.8,33.0,10.2,4.5,40.6,0.4,0.0,35334,1179
2563,2419,3753,31400,9.9,35.3,18.9,4.3,2.3,79.6,12.6,2.1,0.0,0.0,64167,2488
1179,1266,1723,48254,8.0,61.6,11.8,6.3,14.6,54.9,0.3,26.0,0.2,0.0,109125,1082
2197,2882,3883,37747,7.8,50.7,11.2,3.8,20.3,27.2,16.5,29.8,0.5,0.0,71379,2831
2254,2325,3394,35181,1.3,34.8,16.8,2.3,7.2,85.3,3.8,1.1,0.0,0.0,89097,2749
1651,1881,2873,29859,14.4,33.5,17.3,3.8,1.9,91.8,3.4,0.7,0.0,0.0,45855,2010
2222,2098,3263,23893,13.1,22.3,16.4,3.6,20.5,77.8,0.9,0.1,0.0,0.0,44038,1442
1300,1603,1543,10849,39.2,8.6,27.9,11.5,62.7,9.5,21.6,2.7,0.0,2.7,27621,1036
1367,1381,2112,25871,12.7,30.1,20.9,2.9,3.6,94.0,0.2,0.0,1.3,0.0,57556,1287
5358,3635,7137,16232,21.1,19.9,20.0,9.9,0.6,70.3,26.8,0.4,0.0,0.0,38995,3016
1015,937,1664,39477,8.8,56.2,17.2,2.4,9.4,85.8,0.6,0.8,0.0,0.1,67340,1126
1502,2366,2917,24485,15.0,23.6,21.3,10.0,4.0,77.3,11.6,5.3,0.0,0.0,40131,1962
1840,1848,2820,24011,11.4,28.0,14.1,6.0,8.8,88.2,0.1,0.8,0.1,0.0,43017,1738
2081,3015,3424,15165,30.0,12.6,21.7,10.6,10.0,50.9,32.1,0.0,0.0,0.0,26571,2093
3246,4292,3288,14093,28.4,11.0,26.9,11.3,31.8,9.7,58.2,0.3,0.0,0.0,32000,3024
1865,2205,3239,25900,16.1,31.3,23.3,5.9,7.6,91.1,0.1,0.0,0.0,0.0,40870,1893
3584,3614,5366,32714,2.1,40.3,10.7,5.7,9.5,81.2,4.2,2.7,0.3,0.4,73207,3987
1728,1809,1804,15747,36.8,20.2,30.2,7.3,61.2,28.6,7.9,0.5,0.0,0.0,22342,1577
2226,2650,2580,21400,20.9,29.4,30.0,7.7,50.1,38.7,2.1,6.0,1.0,0.0,45220,2340
3479,3330,2283,14617,24.9,16.7,37.2,7.4,65.3,9.4,12.7,9.9,0.0,0.0,35755,3302
2335,2589,3030,24977,8.8,31.9,28.4,3.5,44.2,15.8,35.4,4.1,0.5,0.0,71850,2780
1917,1943,2970,31552,7.8,29.0,23.5,5.6,6.8,10.6,0.4,6.3,0.2,33.3,87708,1768
2566,2763,4390,17834,18.6,27.5,21.3,5.8,3.8,91.8,2.6,1.0,0.4,0.0,37813,1935
3374,3332,4972,22011,13.7,24.7,18.0,5.9,2.0,95.6,2.1,0.0,0.0,0.1,51663,2676
4587,4343,5679,36564,6.0,41.8,21.0,5.4,23.2,44.6,10.9,16.0,0.0,0.0,109514,4481
1404,1844,2329,20477,15.9,32.3,24.5,5.0,6.5,82.6,6.7,0.0,0.2,0.0,41306,1569
1374,1485,2093,49195,17.4,62.2,12.6,3.6,12.4,45.5,28.5,7.0,0.0,0.0,68559,1443
3685,4190,5823,34357,9.9,43.9,14.9,8.4,17.1,61.0,6.2,10.3,0.8,0.0,68686,4059
965,914,1447,27077,13.9,39.1,16.9,4.2,8.2,58.4,27.1,2.1,1.8,0.0,51958,917
1876,1962,2980,36888,2.8,45.2,18.9,5.6,2.2,96.0,1.8,0.0,0.0,0.0,82100,2090
3127,2320,4949,7868,52.5,20.6,42.9,11.1,5.7,46.6,39.8,4.9,0.3,0.1,25662,2242
2463,2545,3897,19794,21.4,31.1,15.2,4.6,1.0,71.3,25.4,0.1,0.0,0.0,36427,2241
1200,1792,2271,18866,22.5,16.1,23.6,6.2,9.2,80.1,5.0,2.7,0.0,0.0,26726,961
1031,1213,1629,57435,4.1,61.8,6.8,2.3,2.0,92.0,0.0,3.6,0.0,0.1,92941,1039
2321,2415,3647,29506,7.0,29.2,19.5,6.3,4.9,85.5,3.1,1.3,0.5,0.5,69727,2641
1879,2368,2673,20742,12.2,26.5,25.3,5.6,11.2,67.4,13.9,3.6,0.0,0.0,43890,1978
927,817,1276,45390,4.5,32.4,19.4,7.8,20.9,74.5,2.0,0.9,0.4,0.0,65785,888
2031,2224,3179,29800,7.1,42.9,11.9,1.0,0.6,93.2,2.4,2.4,0.0,0.0,59482,2278
1302,1469,2148,18530,19.6,27.1,18.9,10.8,1.6,94.5,1.8,0.4,0.0,0.0,41010,1190
2836,2987,4008,37231,7.5,55.9,15.1,6.2,0.8,75.9,13.2,9.5,0.0,0.0,86414,2914
3339,3643,4545,25711,7.1,33.2,24.9,10.6,4.0,73.9,7.2,11.2,0.6,0.0,57210,3265
1642,1728,2489,23518,17.4,20.4,28.4,6.6,3.3,91.1,1.1,0.5,0.2,1.5,44297,1586
2548,2813,4331,33426,12.8,40.1,18.5,5.4,1.2,94.4,1.8,0.4,0.0,0.0,54846,2534
1940,1835,1671,15647,22.5,16.2,26.3,11.1,98.0,2.0,0.0,0.0,0.0,0.0,70147,1699
2381,2554,3524,21869,15.1,18.1,29.0,3.7,14.1,74.8,0.6,9.4,0.9,0.0,36083,2089
1014,1116,1420,14010,36.4,21.9,29.9,21.7,73.3,24.2,1.1,0.0,0.2,0.0,25278,613
2548,2102,3156,24311,28.8,31.3,28.0,11.4,27.1,60.0,9.8,0.2,0.0,0.0,31818,1775
1963,2374,3343,25517,26.1,28.4,35.0,15.5,0.8,0.7,95.9,0.0,0.1,0.0,35095,1483
1918,1968,3061,33318,5.1,39.4,13.0,3.4,4.3,93.8,0.0,0.0,0.0,0.0,84128,1964
662,925,1391,50318,15.6,70.8,10.8,4.4,6.3,78.9,6.9,7.4,0.0,0.0,57963,1267
794,1056,1594,36878,13.0,41.8,23.3,7.2,7.5,64.5,25.9,0.5,0.0,0.3,56279,874
682,900,1262,19475,25.1,33.0,31.5,12.2,2.9,0.8,96.0,0.0,0.0,0.0,34583,648
2212,2315,2375,20781,28.0,24.2,25.1,12.5,59.2,33.5,2.4,2.2,0.0,0.6,50637,2186
2018,2083,3131,34854,9.6,42.1,16.6,3.9,1.5,95.0,1.0,0.0,0.0,0.0,87792,2074
2113,2274,3370,28503,11.1,30.0,17.5,4.5,1.0,94.9,2.1,0.1,0.3,0.0,63262,2110
1207,1087,1512,17853,33.1,13.6,41.9,13.0,64.7,26.1,1.9,3.7,1.1,0.0,27297,867
2444,2376,4080,35091,10.2,32.0,8.7,4.2,1.7,62.9,32.7,0.2,0.7,0.0,57457,2346
3040,2554,4170,40244,4.5,48.3,16.6,1.7,8.9,85.3,3.6,0.9,1.3,0.0,89500,3030
2607,3222,4281,104843,4.4,65.4,5.4,2.3,3.3,86.7,1.1,7.7,0.0,0.0,158864,2267
1641,1736,2622,17570,16.1,27.9,21.6,14.5,3.1,60.9,32.4,1.9,0.0,0.0,33508,1431
991,1130,1644,48702,6.5,72.0,6.2,3.1,2.6,84.6,9.3,1.3,0.0,0.0,66250,1133
859,822,1309,28500,9.0,42.4,12.0,0.7,1.9,96.8,0.0,0.0,0.1,0.0,48099,945
2519,2830,4077,24095,16.2,24.5,15.5,12.2,4.3,94.7,0.0,0.0,0.0,0.4,51203,2286
2188,3267,4856,31548,8.6,46.8,10.0,7.4,0.0,3.3,96.5,0.0,0.2,0.0,54467,2423
3844,3824,4434,24777,23.1,24.4,20.9,4.2,57.0,21.9,2.9,17.1,0.0,0.0,75221,3724
1737,2037,3101,48890,9.4,48.3,16.6,8.8,6.2,88.0,1.4,0.5,0.0,1.1,57984,1705
1812,2071,2857,20001,29.2,31.8,12.9,9.7,1.7,79.2,16.7,0.1,0.0,0.0,32734,1348
2716,2513,3897,28211,8.2,28.9,13.8,8.5,7.5,88.0,1.2,0.3,0.1,0.0,66902,2875
2885,2697,4484,36845,5.3,54.9,8.9,5.0,2.0,87.3,9.8,0.3,0.0,0.4,74962,2470
2948,3012,4440,31857,10.2,41.2,14.6,9.7,60.1,14.5,2.5,22.6,0.1,0.0,87083,2609
4707,4753,7106,46935,2.2,43.7,15.9,3.3,3.6,90.0,0.9,3.0,0.0,0.0,113623,5438
1148,1062,1853,24955,12.9,30.7,20.0,7.7,1.0,95.7,0.0,2.4,0.5,0.4,41833,759
426,706,655,26629,45.4,32.0,28.8,18.6,1.8,6.1,89.3,0.0,0.0,0.0,28646,281
2347,1924,3302,32199,10.9,37.2,15.6,7.6,1.8,97.0,0.7,0.2,0.0,0.0,65813,1949
2141,2320,3362,18948,20.8,26.4,24.9,4.8,9.3,87.7,0.9,0.2,0.7,0.0,35197,1767
1543,1606,2371,19767,25.7,14.8,37.8,17.8,1.0,26.4,65.8,1.6,0.0,0.0,35943,1472
3236,3403,4432,36033,9.0,47.6,11.1,2.2,24.6,42.3,24.1,6.4,0.3,0.5,59776,3807
1530,1370,1827,20013,26.9,22.3,33.9,5.6,42.5,51.2,3.2,0.0,0.0,0.0,41489,1521
1817,1817,3043,47821,6.2,58.9,9.1,3.4,0.8,93.5,1.1,2.0,0.2,0.0,79657,2358
4032,4315,6710,33031,12.6,35.0,10.5,5.6,2.7,93.2,1.8,0.2,0.2,0.0,60668,3489
2024,2197,2733,24094,29.1,33.1,24.9,6.9,10.6,56.5,28.1,3.1,0.0,0.0,45742,2049
2569,2866,2931,19668,21.4,16.7,26.9,10.6,36.1,7.7,44.4,9.6,0.0,0.0,40938,2498
5098,4693,6086,47091,6.5,60.6,9.1,5.0,3.8,60.5,3.4,25.0,0.0,0.0,110765,4934
2446,2680,3915,33669,4.2,44.7,9.0,0.5,3.2,90.1,0.9,4.4,0.0,0.0,67335,2928
2693,2785,3266,30933,19.8,23.3,27.7,8.0,29.1,5.0,52.8,6.8,0.0,0.0,92894,2790
512,522,767,13424,38.7,3.2,44.1,23.3,15.9,1.9,79.3,0.4,0.0,0.0,21230,379
2105,2139,2569,29696,7.2,26.9,28.3,9.5,18.5,3.8,75.3,0.2,0.0,0.0,74583,2233
791,957,1446,16645,25.5,32.3,21.7,19.8,0.0,99.5,0.0,0.0,0.0,0.0,29787,529
4092,4291,5802,30499,9.3,37.7,18.0,8.0,9.9,70.0,13.7,0.9,0.0,0.0,71193,4263
1269,1356,2076,62086,4.9,53.9,16.3,0.0,2.5,90.9,3.2,1.4,0.6,0.0,98510,1528
2653,2691,3855,83715,2.5,79.3,4.9,2.8,4.0,84.2,6.5,1.7,0.0,0.0,187674,2823
3899,3693,4580,25506,16.8,22.3,30.3,7.4,21.9,46.0,8.8,16.3,0.9,0.0,51007,4117
1373,1673,2458,24976,44.3,49.5,25.5,13.9,5.5,34.2,55.0,2.0,0.7,0.0,19853,1238
1551,1835,2643,66298,6.2,62.2,8.2,2.1,0.1,95.8,0.7,2.8,0.0,0.0,108313,1347
2635,2528,3385,42200,12.3,54.6,15.4,8.0,14.8,62.4,11.3,7.0,0.0,0.5,148750,2779
2620,2705,3584,30718,4.6,39.0,21.2,4.7,26.6,61.9,0.4,10.9,0.0,0.0,80098,2851
2490,2585,3635,31326,2.9,42.2,14.7,1.2,41.9,48.2,4.9,3.0,0.0,0.0,82265,2917
2398,2536,3607,26909,10.4,37.8,16.8,4.0,10.9,54.5,7.3,20.0,0.1,0.0,60691,2427
2578,2506,3302,68682,2.3,71.7,8.4,4.0,1.5,49.2,0.5,44.0,0.2,0.0,136736,2298
1050,929,1045,39549,21.2,32.8,33.0,6.0,49.7,44.8,0.5,2.0,1.7,0.0,66563,980
2488,2644,3813,27773,10.4,32.7,21.4,9.7,46.3,27.7,2.0,20.2,0.1,0.0,73788,2816
3272,3581,4312,18120,13.9,22.5,19.2,9.7,38.0,49.4,5.2,2.5,1.1,0.0,42607,2635
1921,2570,3248,18968,30.7,24.9,20.7,16.7,0.1,23.0,75.0,0.0,0.0,0.0,33070,1727
1145,1093,1460,12639,34.3,14.1,33.2,10.9,32.7,26.3,32.8,1.0,1.3,0.0,18802,837
2563,2579,4058,24372,6.1,19.6,18.2,4.0,2.9,95.1,0.8,1.3,0.0,0.0,45625,2705
1070,1120,1356,16494,36.2,12.6,47.5,14.2,30.6,26.6,19.2,20.6,0.1,0.0,34517,890
1176,1174,1323,19999,18.3,24.8,32.6,8.8,66.9,28.6,0.0,4.5,0.0,0.0,39649,966
4067,4333,5158,15215,28.2,27.9,31.6,5.8,40.4,7.9,32.8,18.8,0.0,0.0,35631,4064
1290,1215,1759,47000,6.5,56.2,11.8,4.4,7.3,70.7,1.1,15.5,0.0,1.2,79286,1380
1638,1516,2238,59303,1.6,62.0,13.3,1.4,9.5,86.0,0.3,1.0,0.9,0.3,109271,1870
1332,1391,1955,24211,13.3,32.1,21.4,3.1,14.7,81.8,3.2,0.0,0.0,0.0,53785,1330
1509,1598,2545,54970,6.8,53.9,13.7,1.8,6.0,81.2,0.1,4.8,1.3,0.4,85117,1650
1589,1530,2140,30386,16.0,46.4,18.8,9.1,15.2,68.2,12.0,0.7,0.0,0.0,49255,1352
1691,1793,2920,40453,17.4,44.6,18.0,4.5,13.1,75.5,2.5,1.4,2.0,0.0,50815,1966
2646,2572,2200,14022,22.2,12.9,33.3,9.8,68.5,14.0,8.5,8.2,0.0,0.0,39297,2568
3639,4044,3005,16947,15.9,13.6,33.0,4.7,82.2,3.2,2.6,11.7,0.0,0.0,48333,3719
1080,1190,1822,28341,14.8,28.2,20.5,7.2,0.8,97.6,0.4,0.0,0.1,0.0,51250,1048
2377,2354,3592,39272,4.2,34.5,27.6,5.3,15.5,78.5,0.2,4.8,0.0,0.0,77324,2552
4956,4505,5886,20749,19.3,21.1,31.8,5.9,16.4,10.0,1.9,32.1,0.1,23.0,71706,4117
2220,2575,4027,26901,12.9,33.8,24.8,3.6,0.5,92.8,3.8,0.0,0.0,0.8,48018,2255
2447,2219,3700,29190,16.4,28.1,21.5,7.8,2.1,95.5,0.9,0.8,0.0,0.0,53900,1922
971,1094,1393,14346,29.6,17.1,38.9,12.8,5.7,5.4,87.4,0.0,0.0,0.0,25227,817
1233,1365,2001,35762,3.6,44.8,17.8,2.1,8.2,79.7,2.1,5.6,0.6,0.0,57708,1254
1884,2255,1978,29244,12.0,66.7,10.4,4.8,4.2,38.4,19.9,32.2,0.6,0.0,62234,1983
2904,2787,4220,20427,18.0,31.7,16.5,3.7,10.7,56.1,9.9,0.1,11.6,1.7,35978,2390
4155,4331,5470,18108,26.5,16.5,24.3,5.2,89.7,9.7,0.2,0.0,0.2,0.0,36250,3763
2396,3402,4013,13050,43.6,20.6,22.8,10.3,2.5,10.3,87.2,0.0,0.0,0.0,18443,1823
1657,1968,2813,30582,10.6,43.4,16.2,2.5,12.0,78.9,7.3,0.2,0.0,0.0,42269,1854
1206,1299,2062,38111,9.5,45.6,17.5,3.0,16.4,66.2,15.1,1.4,0.0,0.0,55000,1833
2078,2438,3622,11435,29.2,28.4,37.2,5.3,98.0,2.0,0.0,0.0,0.0,0.0,15237,1587
1309,1247,2120,36548,5.9,44.3,12.6,2.5,1.9,96.9,0.6,0.0,0.3,0.0,74559,1428
1136,1468,2024,34221,12.7,36.6,20.9,5.0,14.5,66.0,12.4,2.1,0.0,0.0,61891,1458
2588,3656,4886,40740,8.2,64.6,9.0,5.1,1.9,74.2,10.1,8.1,0.2,0.0,67984,2772
2322,2758,3897,27428,15.8,46.0,21.9,4.3,2.1,81.5,0.2,2.6,8.3,0.2,37270,2075
2614,2952,4185,42551,10.5,49.6,19.3,5.5,5.1,28.7,49.0,10.5,0.3,0.0,79019,3025
2848,2690,4204,32283,10.0,33.9,16.5,3.5,3.0,94.8,0.5,1.2,0.0,0.1,63804,3022
1654,1937,2744,32071,5.3,40.8,6.0,5.7,9.4,83.5,0.7,5.0,0.0,0.0,78250,1739
2808,3039,4767,33208,6.9,25.2,14.7,2.4,5.6,93.7,0.2,0.1,0.0,0.0,54405,3260
3442,3208,4653,15935,27.6,22.7,29.1,12.3,16.5,8.2,49.8,25.0,0.0,0.0,36208,2915
1789,1706,2752,40121,7.0,38.2,14.6,2.2,3.4,95.7,0.0,0.1,0.1,0.0,72225,1802
4377,3415,5009,82549,3.9,57.1,16.2,4.4,13.5,82.1,0.0,4.4,0.0,0.0,150635,4117
1496,1361,1608,16666,24.7,21.8,38.1,9.4,55.2,7.3,20.1,15.1,0.0,0.0,34250,1232
2019,2612,3183,10749,48.6,20.1,26.2,25.8,5.8,1.0,89.5,0.0,0.0,0.0,22742,1261
1153,910,1594,37567,6.2,30.7,12.1,2.3,8.2,90.5,0.0,0.0,1.0,0.0,52368,1180
1413,1254,2046,31627,5.2,34.7,13.6,2.6,0.2,96.0,1.0,0.1,2.4,0.0,59208,1392
2195,2739,2988,14582,34.7,17.8,30.7,11.1,6.0,14.3,70.2,6.2,0.0,0.0,38033,2006
790,933,1313,46806,5.0,59.4,11.5,7.5,3.0,84.0,5.2,7.8,0.0,0.0,82760,747
1660,1884,2838,28831,9.4,38.0,22.3,6.2,23.9,63.9,1.3,8.7,0.9,0.0,61157,1848
1521,2009,2561,19237,25.8,25.7,29.8,4.1,34.2,41.1,20.4,2.7,0.0,0.0,33068,1556
1083,1107,1308,25258,22.5,37.8,18.2,8.8,11.8,51.3,0.6,34.4,0.0,0.0,60052,928
1912,2025,2976,41053,13.1,44.4,14.7,4.0,15.0,74.0,3.6,4.9,0.2,0.0,72173,2038
1431,1642,1786,11675,42.0,8.4,33.3,7.6,33.4,0.1,65.6,0.0,0.0,0.0,22428,916
1079,1118,1536,11412,44.3,13.6,45.9,11.1,3.4,18.6,73.7,0.0,0.0,0.0,18787,735
428,719,1027,22965,26.6,16.7,34.8,19.8,21.1,72.5,5.5,0.0,0.0,0.0,20357,287
693,627,896,23367,40.1,24.7,23.9,6.6,28.3,47.3,21.2,2.6,0.0,0.0,19519,582
1755,2053,3043,62958,5.1,70.8,7.0,3.4,15.2,75.7,0.1,3.7,0.0,0.3,105119,2074
729,834,1304,18587,20.7,26.7,25.8,13.6,0.0,0.6,99.0,0.0,0.0,0.0,30162,675
1740,1975,2694,43746,16.3,45.2,11.8,11.5,23.9,54.1,3.7,13.2,0.0,0.0,66492,1513
1979,2002,2748,43845,3.4,47.3,15.1,2.7,25.8,51.6,2.9,14.0,1.0,0.0,96815,2277
1599,1516,2353,35639,12.6,40.5,9.0,6.0,10.5,74.6,12.3,0.0,0.0,0.1,75759,1354
3997,4468,5808,27125,10.5,17.8,11.4,6.1,54.6,12.4,17.1,15.3,0.0,0.0,73322,4088
2073,2372,3379,22544,12.9,22.5,20.2,6.8,9.3,87.0,0.0,0.4,1.3,0.0,43498,2064
1300,1217,2075,30244,16.7,37.5,19.0,4.5,1.0,84.8,12.3,0.4,0.1,0.0,47917,1198
3617,2384,5601,127940,14.2,75.5,2.5,1.5,14.7,73.2,5.2,6.7,0.0,0.0,131944,4582
2310,2560,3060,12815,38.2,16.5,34.1,6.8,17.0,49.4,31.3,0.0,0.0,0.0,27813,1735
2343,2481,3764,33308,13.0,53.2,19.5,9.8,8.0,71.8,2.9,10.6,0.0,0.0,58654,2773
2621,2530,3779,39102,2.1,46.9,13.0,1.8,8.9,72.8,0.7,14.7,0.3,0.0,82969,2688
1991,1616,2365,20191,12.5,12.1,24.1,18.4,52.3,36.7,2.6,1.5,0.0,2.9,44926,1355
2202,2108,2899,34788,9.1,46.9,17.5,4.7,22.6,55.3,11.9,9.3,0.3,0.0,61930,2548
953,910,1302,13918,26.7,17.6,31.5,7.6,75.5,9.8,13.1,0.6,0.0,0.0,29476,783
2330,2155,3846,26613,12.6,20.9,13.5,5.5,0.6,77.3,20.8,0.0,0.3,0.0,50139,1988
2339,2212,3521,21002,20.8,37.5,7.5,8.7,0.3,96.3,0.7,2.6,0.0,0.0,41356,1180
2650,2473,3133,36770,8.0,49.9,11.4,3.5,14.4,73.4,7.4,2.9,0.5,0.0,113750,2299
1950,2339,3126,42712,8.4,59.1,7.5,6.9,4.6,79.2,7.0,7.0,0.7,0.0,97132,2223
1417,1645,2001,16487,35.2,23.6,27.3,8.8,2.3,51.6,42.1,2.3,0.1,0.0,29425,1046
1698,2275,3358,29041,22.9,37.4,24.0,2.7,2.1,74.3,16.8,1.5,0.3,0.0,37736,1955
1208,1098,1138,12941,32.0,18.0,22.7,5.8,94.3,4.8,0.2,0.7,0.0,0.0,33036,908
1646,1631,2314,29531,14.8,33.2,28.7,4.8,18.2,66.6,0.5,8.0,0.0,0.0,52854,1552
1900,2460,3251,21546,32.0,32.0,19.0,11.3,2.3,94.8,1.0,1.1,0.0,0.0,36591,1963
2191,2367,1739,10656,38.4,30.6,16.5,3.8,3.6,96.4,0.0,0.0,0.0,0.0,40411,945
2229,2247,3283,27819,7.9,34.4,22.5,9.8,15.7,65.7,7.1,6.7,0.0,0.0,53621,2475
650,605,1192,65324,13.7,66.6,6.2,3.8,4.7,78.8,4.7,8.0,0.0,0.0,73009,838
1784,1585,2531,20056,22.4,35.3,19.4,15.3,1.0,95.0,0.4,2.1,0.8,0.0,48274,1078
1596,1752,1625,11630,42.2,13.6,22.1,11.0,90.3,5.0,3.6,0.6,0.0,0.0,22917,1160
3607,3812,5297,28717,11.9,29.9,17.8,8.6,9.0,74.3,3.9,3.2,0.5,3.1,69792,3817
3544,3374,4744,28603,11.0,30.7,12.7,8.1,11.8,75.6,3.9,5.1,0.0,1.5,70952,3298
1524,1418,2099,29454,7.1,30.7,11.3,5.7,7.4,76.9,1.4,11.3,1.2,0.0,70682,1517
1059,953,1499,19964,19.9,36.4,9.4,6.5,0.7,95.8,0.0,0.0,0.4,0.1,42903,748
3733,3764,5441,88561,6.7,73.4,11.6,1.6,11.6,72.3,2.7,8.5,0.0,0.0,111627,5164
2204,2028,1517,14742,24.0,10.7,29.9,1.1,81.5,14.7,0.4,3.4,0.0,0.0,38493,1778
1258,1938,2564,30767,12.1,49.0,21.4,10.9,30.2,50.1,13.5,3.7,0.0,0.0,59965,1358
